fecha_hecho,anio_hecho_i,mes_hecho_num,dia_semana,hora_hecho_h,mes_hecho_num_sin,mes_hecho_num_cos,hora_hecho_h_sin,hora_hecho_h_cos,latitud,longitud,alcaldia_hecho,colonia_catalogo,categoria_delito
2017-04-05,2017.0,4.0,MIÉRCOLES,13.0,1.0,6.123233995736766e-17,-0.25881904510252035,-0.9659258262890684,19.35782,-99.05434,IZTAPALAPA,Unidad Vicente Guerrero,DELITO DE BAJO IMPACTO
2022-01-08,2022.0,1.0,SÁBADO,22.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,19.5012068498067,-99.0731239138317,GUSTAVO A. MADERO,San Felipe De Jesus,DELITO DE BAJO IMPACTO
2020-06-27,2020.0,6.0,SÁBADO,8.0,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,19.52038,-99.13372,GUSTAVO A. MADERO,Barrio San Juan Y Guadalupe Ticoman,HECHO NO DELICTIVO
2024-05-25,2024.0,5.0,SÁBADO,22.0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,19.333711051239,-99.0632916115561,IZTAPALAPA,Presidentes De Mexico,DELITO DE BAJO IMPACTO
2022-07-14,2022.0,7.0,JUEVES,10.0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,19.427018143121,-99.107124660115,VENUSTIANO CARRANZA,Moctezuma 1a Seccion,DELITO DE BAJO IMPACTO
2021-12-10,2021.0,12.0,VIERNES,17.0,-0.5000000000000004,0.8660254037844384,-0.9659258262890683,-0.25881904510252063,19.46866,-99.13978,GUSTAVO A. MADERO,Vallejo Poniente,DELITO DE BAJO IMPACTO
2021-11-09,2021.0,11.0,MARTES,9.0,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,19.2818345680148,-99.1775225098626,TLALPAN,Pueblo Santa Ursula Xitla,DELITO DE BAJO IMPACTO
2022-04-13,2022.0,4.0,MIÉRCOLES,11.0,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682,19.41894,-99.11566,VENUSTIANO CARRANZA,Aeronautica Militar,DELITO DE BAJO IMPACTO
,2024.0,,,13.0,,,-0.25881904510252035,-0.9659258262890684,19.37285872112681,-99.10250896963392,IZTAPALAPA,Pueblo Aculco,DELITO DE BAJO IMPACTO
2020-09-07,2020.0,9.0,LUNES,20.0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,19.47698,-99.15891,AZCAPOTZALCO,Euzkadi,DELITO DE BAJO IMPACTO
2023-02-19,2023.0,2.0,DOMINGO,22.0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,19.1895324886,-99.0696916925,MILPA ALTA,,DELITO DE BAJO IMPACTO
2018-12-11,2018.0,12.0,MARTES,20.0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,19.362,-99.0591,IZTAPALAPA,Unidad Vicente Guerrero,ROBO A NEGOCIO CON VIOLENCIA
2018-10-22,2018.0,10.0,LUNES,12.0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,19.2925248100533,-99.0562267127983,TLAHUAC,Del Mar,DELITO DE BAJO IMPACTO
2018-06-15,2018.0,6.0,VIERNES,1.0,0.49999999999999994,-0.8660254037844387,0.25881904510252074,0.9659258262890683,19.33807,-99.19564,ALVARO OBREGON,Barrio La Otra Banda,DELITO DE BAJO IMPACTO
,2024.0,,,8.0,,,0.8660254037844387,-0.4999999999999998,19.28528750317166,-99.17984927961488,TLALPAN,Fuentes Brotantes,DELITO DE BAJO IMPACTO
2017-06-12,2017.0,6.0,LUNES,20.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,19.32545,-99.10705,COYOACAN,Culhuacan Ctm Canal Nacional,DELITO DE BAJO IMPACTO
2020-08-11,2020.0,8.0,MARTES,12.0,-0.5000000000000001,-0.8660254037844386,1.2246467991473532e-16,-1.0,19.44602,-99.20432,MIGUEL HIDALGO,Ampliacion Granada,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2020-08-13,2020.0,8.0,JUEVES,22.0,-0.5000000000000001,-0.8660254037844386,-0.5000000000000004,0.8660254037844384,19.3509408397611,-99.0509181967469,IZTAPALAPA,Jacarandas,DELITO DE BAJO IMPACTO
2017-09-04,2017.0,9.0,LUNES,12.0,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,19.4048666592106,-99.1490495145753,CUAUHTEMOC,Buenos Aires,DELITO DE BAJO IMPACTO
2016-04-08,2016.0,4.0,VIERNES,23.0,1.0,6.123233995736766e-17,-0.2588190451025207,0.9659258262890683,19.553542776532,-99.1342468528473,GUSTAVO A. MADERO,Palmatitla,DELITO DE BAJO IMPACTO
2017-10-30,2017.0,10.0,LUNES,10.0,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,19.32905,-99.17332,COYOACAN,Pedregal De Santo Domingo,DELITO DE BAJO IMPACTO
2018-08-09,2018.0,8.0,JUEVES,1.0,-0.5000000000000001,-0.8660254037844386,0.25881904510252074,0.9659258262890683,19.32287,-99.09816,IZTAPALAPA,Pueblo Santa Maria Tomatlan,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2024-03-07,2024.0,3.0,JUEVES,14.0,0.8660254037844386,0.5000000000000001,-0.5000000000000001,-0.8660254037844386,19.432965716621,-99.1424113686386,CUAUHTEMOC,Centro,DELITO DE BAJO IMPACTO
2016-04-06,2016.0,4.0,MIÉRCOLES,15.0,1.0,6.123233995736766e-17,-0.7071067811865475,-0.7071067811865477,19.42761,-99.14892,CUAUHTEMOC,Centro,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA
2020-04-05,2020.0,4.0,DOMINGO,20.0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,19.3819115429238,-99.2136972050916,ALVARO OBREGON,Lomas De Capula,DELITO DE BAJO IMPACTO
2020-12-25,2020.0,12.0,VIERNES,16.0,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,19.3466,-99.07493,IZTAPALAPA,Los Angeles,DELITO DE BAJO IMPACTO
2021-10-24,2021.0,10.0,DOMINGO,23.0,-1.0,-1.8369701987210297e-16,-0.2588190451025207,0.9659258262890683,19.42969,-99.21997,MIGUEL HIDALGO,Reforma Social,DELITO DE BAJO IMPACTO
2021-04-13,2021.0,4.0,MARTES,12.0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,,,IZTAPALAPA,,DELITO DE BAJO IMPACTO
2018-03-17,2018.0,3.0,SÁBADO,14.0,0.8660254037844386,0.5000000000000001,-0.5000000000000001,-0.8660254037844386,19.46711,-99.13369,GUSTAVO A. MADERO,Vallejo,DELITO DE BAJO IMPACTO
2020-06-28,2020.0,6.0,DOMINGO,19.0,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203,19.3119491632608,-99.0384523670962,TLAHUAC,Zapotitla,DELITO DE BAJO IMPACTO
2019-05-30,2019.0,5.0,JUEVES,17.0,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063,19.43192,-99.11371,VENUSTIANO CARRANZA,7 De Julio,DELITO DE BAJO IMPACTO
2019-11-26,2019.0,11.0,MARTES,9.0,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,19.21626,-99.20963,TLALPAN,Pueblo Santo Tomas Ajusco,DELITO DE BAJO IMPACTO
2019-03-13,2019.0,3.0,MIÉRCOLES,11.0,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,19.3669416820856,-99.2906308715224,CUAJIMALPA DE MORELOS,Jesus Del Monte,DELITO DE BAJO IMPACTO
2020-03-19,2020.0,3.0,JUEVES,23.0,0.8660254037844386,0.5000000000000001,-0.2588190451025207,0.9659258262890683,19.31523,-99.15194,COYOACAN,Pedregal De Santa Ursula,DELITO DE BAJO IMPACTO
2019-02-07,2019.0,2.0,JUEVES,22.0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,19.49637,-99.0918,GUSTAVO A. MADERO,Vasco De Quiroga,DELITO DE BAJO IMPACTO
2022-10-30,2022.0,10.0,DOMINGO,3.0,-1.0,-1.8369701987210297e-16,0.7071067811865475,0.7071067811865476,19.2526795818,-99.0588704325,XOCHIMILCO,Pueblo San Gregorio Atlapulco,DELITO DE BAJO IMPACTO
2023-05-05,2023.0,5.0,VIERNES,10.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,19.5114607135803,-99.2012747698823,AZCAPOTZALCO,El Rosario,DELITO DE BAJO IMPACTO
2017-11-16,2017.0,11.0,JUEVES,6.0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,19.486900802074,-99.1342083409368,GUSTAVO A. MADERO,Magdalena De Las Salinas,DELITO DE BAJO IMPACTO
2022-02-28,2022.0,2.0,LUNES,11.0,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682,19.5126823334166,-99.1390595824094,GUSTAVO A. MADERO,Barrio La Purisima Ticoman,DELITO DE BAJO IMPACTO
2021-05-27,2021.0,5.0,JUEVES,12.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,19.43802,-99.16274,CUAUHTEMOC,San Rafael,DELITO DE BAJO IMPACTO
2016-06-23,2016.0,6.0,JUEVES,10.0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,19.37241,-99.20101,ALVARO OBREGON,Molino De Rosas,DELITO DE BAJO IMPACTO
2018-12-14,2018.0,12.0,VIERNES,15.0,-0.5000000000000004,0.8660254037844384,-0.7071067811865475,-0.7071067811865477,19.3305156622381,-99.1732689961373,COYOACAN,Pedregal De Santo Domingo,DELITO DE BAJO IMPACTO
2022-11-20,2022.0,11.0,DOMINGO,12.0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,19.4260264040141,-99.1728141904123,CUAUHTEMOC,Cuauhtemoc,DELITO DE BAJO IMPACTO
2020-09-01,2020.0,9.0,MARTES,16.0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,19.28077,-99.20459,TLALPAN,Miguel Hidalgo 3a Seccion,DELITO DE BAJO IMPACTO
2020-10-24,2020.0,10.0,SÁBADO,11.0,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,19.45543,-99.18733,MIGUEL HIDALGO,Tacuba,DELITO DE BAJO IMPACTO
2022-09-02,2022.0,9.0,VIERNES,18.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,19.2671335068001,-99.1323856999573,XOCHIMILCO,Ampliacion Tepepan,ROBO A NEGOCIO CON VIOLENCIA
2022-05-28,2022.0,5.0,SÁBADO,3.0,0.8660254037844387,-0.4999999999999998,0.7071067811865475,0.7071067811865476,19.40275,-99.13485,IZTACALCO,Viaducto Piedad,DELITO DE BAJO IMPACTO
2018-12-14,2018.0,12.0,VIERNES,11.0,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,19.3321796569373,-98.9959198159759,IZTAPALAPA,Miravalles,DELITO DE BAJO IMPACTO
2021-11-07,2021.0,11.0,DOMINGO,23.0,-0.8660254037844386,0.5000000000000001,-0.2588190451025207,0.9659258262890683,19.43793,-99.14878,CUAUHTEMOC,Guerrero,DELITO DE BAJO IMPACTO
2022-12-13,2022.0,12.0,MARTES,13.0,-0.5000000000000004,0.8660254037844384,-0.25881904510252035,-0.9659258262890684,19.3766627319,-99.01740552,IZTAPALAPA,Santa Martha Acatitla Norte,DELITO DE BAJO IMPACTO
2024-06-02,2024.0,6.0,DOMINGO,3.0,0.49999999999999994,-0.8660254037844387,0.7071067811865475,0.7071067811865476,19.315836319834,-99.03869033,IZTAPALAPA,Degollado-Mexicatlalli,HECHO NO DELICTIVO
2018-03-24,2018.0,3.0,SÁBADO,8.0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,,,GUSTAVO A. MADERO,,LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO
2020-03-06,2020.0,3.0,VIERNES,16.0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,19.45901,-99.13635,CUAUHTEMOC,Ex Hipodromo De Peralvillo,DELITO DE BAJO IMPACTO
2020-08-28,2020.0,8.0,VIERNES,10.0,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,-0.8660254037844387,19.36402,-99.06785,IZTAPALAPA,Leyes De Reforma 1a Seccion,DELITO DE BAJO IMPACTO
2022-06-16,2022.0,6.0,JUEVES,15.0,0.49999999999999994,-0.8660254037844387,-0.7071067811865475,-0.7071067811865477,19.3410784466808,-99.1387505800757,COYOACAN,Campestre Churubusco,DELITO DE BAJO IMPACTO
2018-02-11,2018.0,2.0,DOMINGO,21.0,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,19.40977,-99.12761,CUAUHTEMOC,Paulino Navarro,DELITO DE BAJO IMPACTO
2016-02-13,2016.0,2.0,SÁBADO,12.0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,19.41908,-99.15415,CUAUHTEMOC,Doctores,DELITO DE BAJO IMPACTO
2023-01-19,2023.0,1.0,JUEVES,8.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,19.2045093458789,-99.0476356703528,MILPA ALTA,,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2020-10-01,2020.0,10.0,JUEVES,1.0,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,19.34792,-99.15845,COYOACAN,Barrio La Concepcion,DELITO DE BAJO IMPACTO
2019-11-11,2019.0,11.0,LUNES,15.0,-0.8660254037844386,0.5000000000000001,-0.7071067811865475,-0.7071067811865477,19.3934234836158,-99.1793153855489,BENITO JUAREZ,Napoles,DELITO DE BAJO IMPACTO
2020-01-31,2020.0,1.0,VIERNES,5.0,0.0,1.0,0.9659258262890683,0.25881904510252074,19.33079,-99.24795,ALVARO OBREGON,Torres De Potrero,DELITO DE BAJO IMPACTO
2024-10-09,2024.0,10.0,MIÉRCOLES,22.0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,19.3805997398338,-99.2097671099999,ALVARO OBREGON,Golondrinas 1ra Seccion,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA
2017-02-24,2017.0,2.0,VIERNES,19.0,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,19.49607,-99.20357,AZCAPOTZALCO,Ex-Hacienda El Rosario,DELITO DE BAJO IMPACTO
,2024.0,,,16.0,,,-0.8660254037844384,-0.5000000000000004,,,IZTAPALAPA,,DELITO DE BAJO IMPACTO
2017-04-05,2017.0,4.0,MIÉRCOLES,23.0,1.0,6.123233995736766e-17,-0.2588190451025207,0.9659258262890683,19.34623,-99.17781,COYOACAN,Romero De Terreros,DELITO DE BAJO IMPACTO
2024-07-07,2024.0,7.0,DOMINGO,12.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,19.3003789898336,-99.2473306499998,LA MAGDALENA CONTRERAS,Pueblo San Nicolas Totolapan,DELITO DE BAJO IMPACTO
2022-09-22,2022.0,9.0,JUEVES,19.0,-0.8660254037844384,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,19.2940250558917,-99.1087813700718,TLALPAN,Granjas Coapa,DELITO DE BAJO IMPACTO
2022-03-26,2022.0,3.0,SÁBADO,11.0,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,19.37549,-99.09187,IZTAPALAPA,Central De Abasto,DELITO DE BAJO IMPACTO
2024-07-19,2024.0,7.0,VIERNES,17.0,1.2246467991473532e-16,-1.0,-0.9659258262890683,-0.25881904510252063,19.4260347898338,-99.06202434,VENUSTIANO CARRANZA,Arenal 1a. Seccion,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2016-03-23,2016.0,3.0,MIÉRCOLES,19.0,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,19.4968366023919,-99.1891172792683,AZCAPOTZALCO,Reynosa Tamaulipas,DELITO DE BAJO IMPACTO
2018-06-19,2018.0,6.0,MARTES,13.0,0.49999999999999994,-0.8660254037844387,-0.25881904510252035,-0.9659258262890684,19.45239,-99.21606,MIGUEL HIDALGO,Lomas De Sotelo,DELITO DE BAJO IMPACTO
2016-04-05,2016.0,4.0,MARTES,15.0,1.0,6.123233995736766e-17,-0.7071067811865475,-0.7071067811865477,19.43222,-99.09157,VENUSTIANO CARRANZA,Moctezuma 2a. Seccion,DELITO DE BAJO IMPACTO
2017-09-07,2017.0,9.0,JUEVES,7.0,-0.8660254037844384,-0.5000000000000004,0.9659258262890683,-0.25881904510252085,19.3885,-99.14035,BENITO JUAREZ,Postal,DELITO DE BAJO IMPACTO
2019-03-26,2019.0,3.0,MARTES,9.0,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,19.39455,-99.1546,BENITO JUAREZ,Narvarte Poniente,DELITO DE BAJO IMPACTO
2016-04-22,2016.0,4.0,VIERNES,20.0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,19.45163,-99.19942,MIGUEL HIDALGO,Deportivo Pensil,DELITO DE BAJO IMPACTO
2021-10-24,2021.0,10.0,DOMINGO,13.0,-1.0,-1.8369701987210297e-16,-0.25881904510252035,-0.9659258262890684,19.37223,-99.15748,BENITO JUAREZ,Santa Cruz Atoyac,DELITO DE BAJO IMPACTO
2018-03-12,2018.0,3.0,LUNES,12.0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,19.41697,-99.1675,CUAUHTEMOC,Roma Norte,DELITO DE BAJO IMPACTO
2017-06-20,2017.0,6.0,MARTES,21.0,0.49999999999999994,-0.8660254037844387,-0.7071067811865477,0.7071067811865474,19.37784,-99.17756,BENITO JUAREZ,Tlacoquemecatl,DELITO DE BAJO IMPACTO
2016-10-13,2016.0,10.0,JUEVES,2.0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,19.35705,-99.00386,IZTAPALAPA,Pueblo Santa Martha Acatitla,DELITO DE BAJO IMPACTO
2015-12-29,2015.0,12.0,MARTES,22.0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,,,,,HECHO NO DELICTIVO
2016-04-28,2016.0,4.0,JUEVES,22.0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,19.44392,-99.15083,CUAUHTEMOC,Buenavista,DELITO DE BAJO IMPACTO
2020-08-07,2020.0,8.0,VIERNES,1.0,-0.5000000000000001,-0.8660254037844386,0.25881904510252074,0.9659258262890683,19.42373,-99.12209,VENUSTIANO CARRANZA,Zona Centro,DELITO DE BAJO IMPACTO
,2022.0,,,10.0,,,0.49999999999999994,-0.8660254037844387,19.43022146787347,-99.16519457016572,CUAUHTEMOC,Cuauhtemoc,DELITO DE BAJO IMPACTO
2022-01-13,2022.0,1.0,JUEVES,9.0,0.0,1.0,0.7071067811865476,-0.7071067811865475,19.31232,-99.22513,LA MAGDALENA CONTRERAS,Heroes De Padierna,DELITO DE BAJO IMPACTO
2018-07-23,2018.0,7.0,LUNES,8.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,19.47735,-99.18681,AZCAPOTZALCO,Del Recreo,DELITO DE BAJO IMPACTO
2017-06-30,2017.0,6.0,VIERNES,13.0,0.49999999999999994,-0.8660254037844387,-0.25881904510252035,-0.9659258262890684,19.320918125558,-99.23134716635,LA MAGDALENA CONTRERAS,San Jeronimo Lidice,DELITO DE BAJO IMPACTO
2021-03-06,2021.0,3.0,SÁBADO,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,19.39095,-99.25957,CUAJIMALPA DE MORELOS,Bosques De Las Lomas,HOMICIDIO DOLOSO
2022-06-26,2022.0,6.0,DOMINGO,11.0,0.49999999999999994,-0.8660254037844387,0.258819045102521,-0.9659258262890682,19.41776,-99.1303,CUAUHTEMOC,Transito,DELITO DE BAJO IMPACTO
2017-03-28,2017.0,3.0,MARTES,9.0,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,19.4968395737707,-99.1844299846425,AZCAPOTZALCO,Pueblo Santa Barbara,DELITO DE BAJO IMPACTO
2017-11-01,2017.0,11.0,MIÉRCOLES,20.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,19.36966,-99.12085,IZTAPALAPA,El Sifon,DELITO DE BAJO IMPACTO
2023-01-21,2023.0,1.0,SÁBADO,7.0,0.0,1.0,0.9659258262890683,-0.25881904510252085,19.3529466129734,-99.1267589903255,COYOACAN,Prado Churubusco,DELITO DE BAJO IMPACTO
2016-03-13,2016.0,3.0,DOMINGO,7.0,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252085,,,ALVARO OBREGON,,DELITO DE BAJO IMPACTO
2017-02-18,2017.0,2.0,SÁBADO,19.0,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,19.37159,-99.13541,IZTAPALAPA,San Andres Tetepilco,DELITO DE BAJO IMPACTO
2016-07-03,2016.0,7.0,DOMINGO,6.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,19.2835,-99.05191,TLAHUAC,Villa Centroamericana,DELITO DE BAJO IMPACTO
2018-08-09,2018.0,8.0,JUEVES,21.0,-0.5000000000000001,-0.8660254037844386,-0.7071067811865477,0.7071067811865474,19.45132,-99.19203,MIGUEL HIDALGO,San Juanico,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2018-08-07,2018.0,8.0,MARTES,16.0,-0.5000000000000001,-0.8660254037844386,-0.8660254037844384,-0.5000000000000004,19.42875,-99.09411,VENUSTIANO CARRANZA,Moctezuma 2a. Seccion,DELITO DE BAJO IMPACTO
2019-09-06,2019.0,9.0,VIERNES,20.0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,19.27928,-99.21205,TLALPAN,Miguel Hidalgo 4a Seccion,ROBO A NEGOCIO CON VIOLENCIA
2019-11-29,2019.0,11.0,VIERNES,9.0,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,19.3533,-99.06721,IZTAPALAPA,Progresista,DELITO DE BAJO IMPACTO
2017-10-26,2017.0,10.0,JUEVES,10.0,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,19.42537,-99.1482,CUAUHTEMOC,Doctores,DELITO DE BAJO IMPACTO
2018-09-29,2018.0,9.0,SÁBADO,22.0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,19.36563,-99.03427,IZTAPALAPA,Ejercito De Agua Prieta,DELITO DE BAJO IMPACTO
2017-04-27,2017.0,4.0,JUEVES,6.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,,,GUSTAVO A. MADERO,,DELITO DE BAJO IMPACTO
2021-12-07,2021.0,12.0,MARTES,16.0,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,19.42878,-99.21621,MIGUEL HIDALGO,Lomas De Chapultepec Iii Seccion,DELITO DE BAJO IMPACTO
2017-06-03,2017.0,6.0,SÁBADO,7.0,0.49999999999999994,-0.8660254037844387,0.9659258262890683,-0.25881904510252085,19.42911,-99.20436,MIGUEL HIDALGO,Polanco Ii Seccion,DELITO DE BAJO IMPACTO
2021-12-01,2021.0,12.0,MIÉRCOLES,18.0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,19.3209909334453,-99.1735731556946,COYOACAN,Ciudad Universitaria,DELITO DE BAJO IMPACTO
2023-12-14,2023.0,12.0,JUEVES,5.0,-0.5000000000000004,0.8660254037844384,0.9659258262890683,0.25881904510252074,19.3438125470449,-99.2051748896038,ALVARO OBREGON,Lomas De San Angel Inn,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2023-06-14,2023.0,6.0,MIÉRCOLES,21.0,0.49999999999999994,-0.8660254037844387,-0.7071067811865477,0.7071067811865474,19.2957172257778,-99.0306159895486,TLAHUAC,Barrio Santiago Sur,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2022-06-21,2022.0,6.0,MARTES,17.0,0.49999999999999994,-0.8660254037844387,-0.9659258262890683,-0.25881904510252063,19.37902,-99.1092,IZTAPALAPA,Nueva Rosita,DELITO DE BAJO IMPACTO
2016-03-18,2016.0,3.0,VIERNES,7.0,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252085,19.29962,-99.05388,TLAHUAC,La Nopalera,DELITO DE BAJO IMPACTO
2023-03-23,2023.0,3.0,JUEVES,19.0,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,19.4481760708668,-99.1302236200547,CUAUHTEMOC,Morelos,DELITO DE BAJO IMPACTO
,2024.0,,,20.0,,,-0.8660254037844386,0.5000000000000001,19.355614758845785,-99.29610527982176,CUAJIMALPA DE MORELOS,Cuajimalpa,DELITO DE BAJO IMPACTO
2024-05-22,2024.0,5.0,MIÉRCOLES,18.0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,19.390895229834,-99.0465492,IZTAPALAPA,Unidad Ejercito Constitucionalista,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2023-07-10,2023.0,7.0,LUNES,8.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,19.4836252899173,-99.193414590372,AZCAPOTZALCO,Barrio San Mateo,DELITO DE BAJO IMPACTO
2022-07-25,2022.0,7.0,LUNES,16.0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,19.386379089362,-99.1284372704653,IZTACALCO,Barrio Santiago Sur,DELITO DE BAJO IMPACTO
2017-09-23,2017.0,9.0,SÁBADO,16.0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,19.41539,-99.14653,CUAUHTEMOC,Doctores,DELITO DE BAJO IMPACTO
2023-11-26,2023.0,11.0,DOMINGO,19.0,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,19.4396715506811,-99.154887559978,CUAUHTEMOC,Buenavista,DELITO DE BAJO IMPACTO
2022-10-21,2022.0,10.0,VIERNES,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,19.5025769443127,-99.2088098800991,AZCAPOTZALCO,Prados Del Rosario,HECHO NO DELICTIVO
2018-02-14,2018.0,2.0,MIÉRCOLES,16.0,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,19.38982,-99.10051,IZTACALCO,Gabriel Ramos Millan,DELITO DE BAJO IMPACTO
2022-07-17,2022.0,7.0,DOMINGO,12.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,19.3645963185677,-99.0277876899329,IZTAPALAPA,Ejercito De Agua Prieta,DELITO DE BAJO IMPACTO
2018-05-27,2018.0,5.0,DOMINGO,10.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,19.44847,-99.08254,VENUSTIANO CARRANZA,Pensador Mexicano,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2020-10-06,2020.0,10.0,MARTES,9.0,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475,19.42582,-99.16326,CUAUHTEMOC,Juarez,DELITO DE BAJO IMPACTO
2011-01-10,2011.0,1.0,LUNES,15.0,0.0,1.0,-0.7071067811865475,-0.7071067811865477,19.4672990727114,-99.0593938393811,GUSTAVO A. MADERO,Villa De Aragon,DELITO DE BAJO IMPACTO
